생활지역권,남자20대이하,남자30대,남자40대,남자50대,남자60대,여자20대이하,여자30대,여자40대,여자50대,여자60대
상계,3.251248499980745,1.2949988033164603,1.553270327912874,1.6526023877412521,1.4695915897957583,3.3015014266898093,1.3766436180360573,1.801118873454456,2.2513981222833968,1.9528560158398216
상도,10.534773890476691,4.383715596668437,4.12905186300907,3.064215539498019,2.3714698146391266,10.579296103018375,4.902962112354474,4.542084033972581,4.413674650548926,3.7876239047033824
상암,4.5017837404268874,3.3137284469362513,3.87103486356318,2.5478811509736867,1.2768409152729532,4.979719937587429,3.0433841451388726,2.8382099990022085,1.7957994095818821,1.1953826656265705
서초,16.631544817162585,12.119380851689948,13.195078106346479,9.298686695353615,5.0296969481434965,19.096737922447975,12.42022891141601,10.190493292422554,7.460574227272963,5.072001679195218
석촌,7.551160612556909,5.06567864317572,4.490600921222229,3.5658544562272247,2.464691228305265,7.909260888752432,5.793208336364529,4.5642912761639085,4.1545610529183135,3.444894192072004
성북.동선,14.554389588165305,5.062802692601619,4.833055573752108,4.655111584522948,3.099043273820758,16.810831948988596,5.666089820638915,5.6111653910270105,5.473910141824239,3.9829763115413415
성산,7.202621301679032,4.636474576286422,4.66069911448221,3.3281702044160855,2.111654916561302,8.829378113532862,5.596333840104751,4.983018691396867,3.9096083709268754,2.793899678929032
성수,8.856794230696176,7.789221562909241,7.268694531408485,5.934247606780629,3.55044447369502,10.192035448847014,6.880814215002573,5.0164243419989,4.643269790874803,3.0101755829349255
소공.회현,4.972724321226901,8.372168116893748,9.423101080257583,6.531838793243868,2.9701147751438453,7.862623008000463,7.882748607058651,6.279549816058986,4.706380560303866,3.1652488752327046
송파,8.898945415738366,5.304884553033031,4.4890510844472145,3.516841201261935,2.585619575749798,10.38789764143315,5.794094342695797,4.7647796083710245,4.344386230415345,3.368244942754817
수색,5.4141852528317225,2.72217690717326,2.822094300654357,2.686685777836908,1.9477394566419513,5.237565278199654,2.981810035718357,2.9555238283406298,2.9548122598299345,2.4717280287149106
수서.세곡,10.603907175710155,3.9404159924890223,4.915534162109591,3.885207580666798,2.969741145586573,9.605021640572692,4.439907806606834,4.941444883297055,4.051820008261431,3.7960505429589553
수유,8.587415164263577,4.238785600082135,4.743902707470187,4.79464750542258,3.4363313480764304,9.193886452748709,4.387053195237491,4.909774723735971,5.720902574637845,4.861205486634436
시흥,6.1547692581181295,3.045731893598324,3.3749609236692453,3.202510429647172,2.4846033304092976,6.792133512539274,3.159615010828139,3.5523290419349696,3.7730453340558125,3.321822028162463
신길,6.5857703118179955,3.6415343624152023,3.6535529583853736,3.118006980674347,2.261302104751803,6.975986952048863,4.040293874007723,3.6391067336802116,3.788741845728776,3.023131165974251
신내.망우,6.868481488114772,3.266947304906429,3.7463153228443864,3.775778002473175,2.9477099687040873,8.00727684313169,3.772633498268131,3.9097272844679414,4.814543200062908,3.7007231035168817
