생활지역권,남자20대이하,남자30대,남자40대,남자50대,남자60대,여자20대이하,여자30대,여자40대,여자50대,여자60대
길동.둔촌,7.2430215977467824,3.2108256347199426,3.42659632192575,3.3013215245482344,2.737102572366194,6.210673539808096,3.4177624376883107,3.8557883132142465,4.154084567254128,3.716616170688043
길음,6.983700083120631,2.0413985384934064,2.7113421061695617,2.2679065930158404,1.5705596245556253,7.345715905307194,2.835998434323822,3.7520827643726062,3.2424377722011157,2.488406754736188
낙성대,10.057120368727903,4.925842696107883,3.7872361436045274,3.0290118197303166,2.2181092500906714,9.957395428422684,4.604762468812888,3.6468661169326264,3.593576508240396,2.9307559949043136
난곡,7.873810556754589,4.3786419898979485,4.467778130916262,3.6000899609492087,2.463778466987216,7.796547342742251,3.9726037060914883,3.815979867478948,4.080198807898719,3.2963061381389367
노량진,11.69249528683084,5.353565125871046,4.2541043625708435,3.617894901337957,2.3270911744730527,10.369720308684492,4.492077035694255,4.02253280228966,3.7343470464857353,3.0257029730202567
노원,8.93630095571094,3.129927844716528,3.354292530328312,3.403975250590445,2.5412084132494717,10.026653256707284,3.9054346517683514,4.782823572579017,5.297603293747245,3.68033746327786
당산,6.510750834282224,4.553542476618823,4.227336640186519,3.178217356000362,1.8459083364712263,7.050140352711885,4.513173330633056,3.4353789653051106,2.8348151871491822,1.9752568162296305
대림,3.8186567685888257,2.972207993462375,2.975135346714209,3.173076381848073,2.2827139372376446,3.881769703996755,2.91171461897144,2.784301492339358,3.241499667706529,2.6721572480103144
대치.도곡,23.908190171218152,10.522824216932486,11.99482596804917,8.15798842775389,4.371459457471845,24.702503260694343,10.878795700281309,12.582905546101784,8.130847655477929,5.765980660675901
대학,9.451076103420712,4.60198898978997,3.409031579811167,2.831909888878053,1.6703153016974455,7.410771976381793,2.980647148479722,2.238070716583943,2.1992920614891633,1.969124341847622
도봉,2.8036733996163417,1.1496049493059386,1.5044905931760963,1.7036788263681297,1.6063111449016507,2.3815444092863065,1.1959722474351306,1.495991917899716,1.9147261285381096,1.9711941257501284
독산,5.477527649177076,4.261889177475879,4.126544871853324,3.787347608752944,2.655175814236818,5.4239518979280925,3.692655657090958,3.2903868112269414,4.061825409581568,2.9930748361918424
마곡,9.532080894465905,7.827361472105963,7.2471338298038885,4.987313328741335,3.049160272955843,11.042286790577414,6.98750592324652,5.464452982921426,4.561311219026438,3.5071681620153297
마들,6.647268146162797,1.9967461479636774,2.2129630916603555,2.29565156359878,1.8711160416856636,6.141447765286188,2.4720406565199315,2.9708770813933256,3.1098794290574605,2.9225227532258877
마장.용답,7.818709997415897,3.122763032550106,3.1679392082247055,3.065154705942691,1.994427099749345,7.768453813192548,2.957969700614283,2.7175610897877758,2.6164927053220954,1.951072906503678
면목,9.082436113890193,4.2171675162331885,4.773706586551425,5.188463975565377,3.851636063668135,8.5143036572239,4.4014797144765145,5.116921577916513,6.131086392982062,5.07092250020331
명일.고덕,9.209095585865883,2.405864839170185,3.0967042272709797,2.6809984053330687,2.136154856672498,7.726078454163832,3.022792762394355,3.9357961555140037,3.3498190690776326,3.0204590986406408
목동1,5.8547550932574355,2.0202531727645368,2.0673197301201056,1.840426778293877,1.3435835322626275,4.75347019639912,2.448372629669807,2.583039943676155,2.599686260963026,2.0724173732075517
목동2,16.629982572140232,4.653346910022562,6.402791470995169,4.992576467077359,3.191205706949956,17.229961627076197,6.063685004913807,8.948897203645346,6.649064880608329,4.596255053355766
문정,12.143273904305422,7.634991432577234,7.644947901619507,5.3500689867728015,3.222092878528386,12.34590392603405,7.599098916937564,6.767865150139586,5.550080769305997,4.0744352214023865
미아,4.881706755293666,2.016610640841844,2.460669572750961,2.519440479573023,1.9367872218572852,4.592945627122706,2.0173995193586443,2.5661844245162118,3.195776161135391,2.744436391967454
반포,15.086747252143793,8.437097644306467,9.595980227846068,6.777393739267789,4.032267924119032,18.591485967999333,10.458099907808814,10.678546543483522,8.07728998685603,5.890370331565225
발산,9.184590986334342,3.4197577057083133,3.815759150105601,3.0189172256947097,2.1766975860283324,9.80373567666792,3.8445299611094215,4.460822839701401,3.6495419329945715,3.049838189858533
