생활지역권,남자20대이하,남자30대,남자40대,남자50대,남자60대,여자20대이하,여자30대,여자40대,여자50대,여자60대
소공.회현,2.1273194155356485,2.3992435762923505,2.3880575277686225,1.7976022936102318,1.1529132672670348,2.517261487478558,1.859212262668055,1.624892013985936,1.2750096705599596,0.9804679375544865
송파,9.175241857373706,5.860346062091689,4.74248961728835,3.763645507568352,2.7012027810150543,10.336297954217281,6.32048023512908,5.00851242107874,4.473500594318182,3.54669909523894
수색,5.497506418654822,3.004543725538999,3.1521134248447287,2.985934267876241,2.2780154607242538,5.768573778926754,3.3260432523793075,3.2841691385888354,3.394119365581639,2.75538888249908
수서.세곡,9.949088566036368,3.6704526469205105,4.823165493753964,3.7229886376878594,2.6877353870170855,9.215874854695338,4.190667097117598,4.9738635122374655,3.8205059878662246,3.613322901771627
수유,9.559355046953309,4.899716817909365,5.276885901477803,5.377629816690939,3.8482452657581376,10.3088599315964,4.8708300422831705,5.277703709121298,6.129706313269075,5.287298358277387
시흥,6.43755455770701,3.673847993054147,3.9403983104719167,3.696413074182822,2.8829444613891604,6.95348338958383,3.5972718340779353,3.87370910236311,4.161196697945285,3.6537016603359738
신길,7.3462772518211645,4.720660712361167,4.675822974513781,4.098818798743171,2.725062311630388,8.2068588901752,4.891087918384007,4.245641432989651,4.476063837643718,3.46362701701735
신내.망우,7.521306244741847,3.6853480722611685,4.1723116924261054,4.185421891086251,3.3022572894750213,8.21314995857616,4.168679519639681,4.047418236125715,4.982807838569756,3.8226360483215456
신당.황학,7.609168062294727,6.117508086968606,5.249749744151821,4.404493750692824,2.9497257357313047,8.842769438256964,6.448006944812522,5.132041819499715,4.689806902006028,3.78385811792403
신대방,3.6186465228252236,1.9309061065636015,2.1028582786188323,1.7544929776914533,1.114162804758401,3.8832369231557737,2.0281271420286644,2.057714825382544,1.8553366461991745,1.450994901990515
신림,9.955420496846727,6.754827789057511,3.980374163908768,2.952440413194123,1.999603239878809,10.590987379524442,5.302119057204783,3.2790281202954312,3.0307878139552287,2.709461933903258
신월1,3.6440100062518677,2.0871271056336806,2.0167902027409226,1.98999273402554,1.642396357954545,3.397814353800919,1.8961759503098623,1.9517701470898785,2.00892547366341,1.936482185253375
신월2,4.814328611057877,2.3962342715436455,2.5822166319689397,2.1623874877790183,1.8278287319496727,4.770279312087467,2.5330231134791563,2.624028539161662,2.499500698454098,2.340417352634947
신정,9.321675044674771,3.9164436265161626,5.0002735494640405,4.345157381209209,2.7924590200449324,9.453444115650436,4.377485044058009,5.384769434733613,4.782117106461089,3.6425187003760904
신촌,8.375991131795422,3.80528036164236,2.796093073347796,2.4388510207735923,1.5067770689106048,11.888038939807252,3.977517715259412,2.9191887954490023,2.758907678919647,1.9268994150030878
쌍문,4.495332085343512,1.9500020631714727,2.296217777375037,2.1754963738124444,1.8888998708597693,4.596098479871087,2.266867121339341,2.4673919509582056,2.8611016927086665,2.520922290956212
아현,8.104497807696768,5.105574205355588,4.904370589732815,3.7894332755129283,2.3079776572665054,10.986142184753684,6.068432275458648,5.001244510564706,4.018990121312344,2.869682269486896
암사,6.001689657043012,3.1877838868189237,3.443707331507708,2.7027662972951965,2.0463407202538955,5.5646966160895515,3.4673517317931135,3.425822449937243,3.0988662580531146,2.4976962850512217
압구정.청담,6.900811404369564,4.12072533752062,5.265523723045079,3.898930909377539,2.1799637860852834,7.807193485108858,4.858393503198575,5.127359933785676,3.5375174888958476,2.733433008368594
양재,9.046100597539278,4.977141226421772,5.57076035975518,3.851422287784398,2.6793565182642634,8.372408031419896,5.018357141244287,4.8297398822687,3.8004543968654176,3.2927968753243277
여의도,3.3451757001543956,2.9946062878102295,2.9966925396394104,2.2228390719192865,1.2991255080213155,3.7006179812880298,2.394316238639042,2.309922412979,1.8361661025706537,1.4990022726734085
역삼.논현 ,15.71938692158271,12.730384428786712,11.49413557698461,6.781989818317871,3.212389731058103,17.388979354596646,12.44459718582101,9.487260918539059,5.54201206267674,4.100002241817156
연신내,10.777919440951235,5.247732611236141,6.0929293327109955,5.284559094806546,3.7964595342369627,11.895095845757119,5.967960211631241,6.36792227489492,6.594641371816916,5.008102462889188
염창,6.330338833607894,5.201713495390783,4.196291919161039,2.9426706896564876,2.4062584302982475,7.045115894185462,5.7519792438480835,3.800423324775764,3.3013345450594893,2.851378853011992
영등포,12.454436371224299,10.227191227934497,8.073893100848776,6.404850337968039,4.098507070481858,13.758114195004074,10.146133875240132,6.806819308762208,5.7611683092721115,4.559606896438371
오류.수궁,8.781405487985614,4.788557252559719,4.762353644191989,3.734237227340224,2.699728766738877,9.337138761911055,4.960267031379699,4.627044589177868,4.2035521977060215,3.475660207959629
왕십리.행당 ,8.570368358677278,5.044820216386338,5.031675682059748,4.19345541701491,2.6384718243514294,9.959061664083064,6.07546198755134,5.138788349101565,4.563894085783809,3.3527726538937137
용강,6.255336315044029,3.7328283332711547,3.6935492701262045,2.9258078901478832,1.9138921060184397,6.506266878912393,3.9454506277111605,4.1102489688784365,3.164502757976278,2.2717877927318497
월계,7.423916110265947,3.1253077672740552,3.7399207988283885,3.2445364535017247,2.5718069053148933,6.990780646384727,3.346129731233832,3.572566879038187,3.7133835623022526,3.2599295644455633
응암,9.176521109519177,5.6138943223156685,5.806635866097571,4.399011073119124,3.0661946605075148,9.493580449734353,6.473636142977995,5.9788342288553125,5.285538672701107,4.4058023641224855
이문.휘경.회기 ,11.988679522404375,3.960485487652323,3.9028419813904036,3.6640838480148212,2.463136095638213,15.086129490716585,3.821359196549151,3.7968098543283393,3.7953555611925687,3.0832821833867157
이촌.한강,7.076642787881888,4.386780911724782,4.859415167265616,3.9742830509611644,2.498954765828448,6.788948487053051,4.883554799942981,4.532488728929071,3.8898286700037,2.753835966012605
자양,8.725959284951456,4.992855823399683,4.71222700818163,4.250934877720247,2.9687614345173334,9.90464966800385,5.257343815738161,4.520113196763044,4.820629549505131,3.482020356238575
잠실1,10.39010656181982,4.6587192896159175,6.376368095805368,4.43651493890675,2.8823284455416247,11.632484305544816,5.455619503990491,6.647648479115186,4.692506321475785,3.7112194207358855
잠실2,8.963386310328326,4.030130592466608,4.9913753794002425,4.019773633818522,3.0972348411017356,9.009310545564553,5.056393816568566,5.356666752348456,4.590065410917921,3.951221855981425
장안,5.3937038386620815,3.613877428591279,3.6487853132227137,2.757584596266504,1.9447481203887005,5.5134904784499765,3.774278262111243,3.2801557521081492,2.757420476860554,2.3282707353353933
장위.석관,6.620300640273592,3.364351894619684,3.5258575932277574,3.3518130028206543,2.5131590374956434,6.887128053337855,3.451425242282106,3.555613477139984,3.6634081733423804,3.1651125172307197
전농.답십리,8.645290248332723,4.623699234934079,5.091613058863242,4.237407638687077,2.9491038297187466,9.132702608106099,5.039471344676476,4.563713071477207,4.515425093115152,3.648077521710294
정릉,7.038128415663429,2.975161103194289,3.3984986513292363,3.1512879953879214,2.18218319231728,7.5724154832388235,3.2418777437830317,3.6330021790875286,3.33815908163703,2.9244908651679498
종암.월곡,7.649702863535203,3.3218281607234204,3.5548739709293273,3.3577498517905133,2.4882050183488986,8.606048302704185,3.4724753355395728,3.6523340811863947,3.8092922367762685,2.9168533554298164
중계,8.3062604366816,1.5593175288865977,3.6904892100610773,3.40706937942711,1.7556488513156878,7.959828151695725,1.9806193994543833,4.993453169865816,3.681841997341676,2.0019846949893076
중곡,6.620926916666147,4.38729793934273,3.5238499126795326,3.5788614608634526,2.442462791458928,7.262909725078047,4.607028286935059,3.6373968282010005,4.126950199972554,3.2950468857046005
중화.묵동,11.421301632688833,6.702039951466818,6.168401500380409,6.309051469298464,4.506219270950665,12.044422613689534,7.112668750139943,6.075320612779124,6.988086773882551,5.826249214712646
진관,6.829680712087799,2.1980835819175115,3.3431724584126417,2.6298818901309287,1.7781373043977504,6.958061345924942,2.9543335926217313,3.858124116580587,2.7673135865505696,2.0778288926310693
창동,6.37346333846748,3.1288973055746125,3.516502375027455,3.343691134618588,2.582114567232876,6.559415683553609,3.4273440894139853,3.8522803102809537,4.113439021135799,3.111396854786589
창신.숭인,3.0706670812654107,2.3062683655149674,2.1783343585423545,2.5104236719466186,1.7103939119451361,3.88000913146823,2.1709929399605463,2.0636098839242543,2.61867760063129,1.9235837851192337
천호.성내,17.633343200766546,10.409262643749043,10.525933788172496,8.871899912352296,6.665450346781373,17.411303319443096,10.976282341864314,10.097246033228856,10.190010100120928,8.862889425811863
청량리,7.659789982753575,3.820153620823808,3.5675070807933706,3.7033387387040846,2.9310509668705294,7.8879798967886,3.706577128663968,3.016153562007443,3.3664587907144514,3.163171559537181
청운효자.사직,4.72527643037093,2.104488139308605,2.7179613606794564,2.3339837004350628,1.3969571396246907,4.308242164940041,2.4416283121994153,2.980504370616949,2.5137415670342538,1.9172097723850656
청파.원효,6.117839260554045,4.6383398088774435,3.74674327313769,3.2872760456036048,1.9891351244491595,8.250034604077898,5.192140624154468,3.7328271607905363,3.320099814581132,2.454117002831542
초안산,4.894506185358051,2.5154820618948923,2.6286797655454612,2.4537758614629723,1.8733803162130893,5.133882192502386,2.3719791107689687,2.549646778235165,3.0269737589191252,2.36201743157226
충청,7.350165634164331,4.360133999325728,4.747028082789001,3.708479435380801,2.25029426294785,8.877870442405847,4.906036644409241,4.309857170793685,4.014741742194062,2.726705936510911
평창.부암,2.9905466901315982,1.1624028126750001,1.5938012587670458,1.6317589152340457,1.1727061734826505,3.0156749998961963,1.4366219206008324,1.9749126125767367,1.8618939257839628,1.548801043150189
필동.장충,3.287738847451838,2.5895501359058644,2.247485048175413,1.8244547595177651,1.1564715978412563,3.71651516251599,2.229562915201958,1.629112420728222,1.3903940485608033,1.061931284749158
하계,7.688784701520762,2.5864704325497585,3.5089115862222475,3.4619536482375826,2.395918835402241,7.602199940030245,2.9565079463253645,4.239216252433544,4.160735742036798,3.0953727530690274
한남,3.512389118874294,3.2653137113005344,2.7817672994862868,2.0753364520014426,1.2116052923788228,3.444747411253713,3.2020455581159095,2.338839620814461,1.9394661013615595,1.580876438170531
합정.서교,10.860592196073554,7.069736733840977,5.600996728602962,3.7592126957609,2.1391047474863485,13.33754919358035,7.39670819017955,5.100616983694111,3.961858356228318,2.897660153944082
혜화.이화,7.670493637110888,3.6909468394689973,3.743039837660014,3.5871649126078027,2.3450355352635395,8.060926057283497,3.120361689060146,2.9537176677678416,2.937019756089903,2.333419759681958
홍제,8.04236263536452,3.9411355539556325,4.20558726327582,4.22734643178318,3.123312088689456,9.156524786212529,4.248642957996509,4.636734790965761,5.1706470587109825,4.054133686189183
화곡1,8.840768129472094,6.512554943987084,5.360381123292085,4.097353608266001,3.0704328944474337,10.164973973987886,6.3321134090029245,5.325511118013846,4.957413331670487,4.616885561725693
화곡2,6.525709564005428,4.306120043918912,3.5802331889316137,2.595927223568663,2.1645468970094925,7.306521648535155,4.321818800795766,3.5123871331757015,3.3849387075547708,3.0029997749047435
화양,8.464556505976528,3.7237479818704498,2.4894167563733895,2.0746893368950534,1.302152826177552,10.022610884263045,3.838481357481681,2.0513755515988774,1.951329274724843,1.6515680838736009
후암.용산,3.8236120756623357,3.2402538306045883,2.6940407633358165,2.1344543679718946,1.5109062022001807,4.085937624016214,3.1340270163892505,2.3798663671891624,2.0039893060110967,1.6714706399913866
흑석,3.5085540155917663,1.3039572074773351,1.408048977374343,1.209099967621121,0.8956553961759735,3.545683107215402,1.4093248057726615,1.3431864927949597,1.3029581995043849,1.055111707744661
